"participant","predicate","predicate_number","context","context_number","response"
231,"pretend",15,"16H",17,0.18
231,"demonstrate",18,"6H",5,0.25
231,"confirm",4,"19H",39,0.26
231,"reveal",3,"3H",33,0.26
231,"suggest",17,"13H",8,0.16
231,"announce",10,"20H",3,0.46
231,"establish",1,"14L",14,0.17
231,"see",19,"7L",19,0.12
231,"inform",12,"9L",16,0.17
232,"prove",2,"17H",21,0.36
232,"acknowledge",5,"11L",11,0.75
232,"suggest",17,"8L",23,0.14
232,"admit",13,"3H",33,0.67
232,"pretend",15,"10L",36,0.17
232,"confirm",4,"18H",6,0.75
232,"know",11,"1L",37,0.97
232,"be annoyed",9,"4L",12,0.96
232,"inform",12,"6H",5,0.96
232,"demonstrate",18,"20H",3,0.75
232,"establish",1,"19H",39,0.35
232,"discover",14,"9L",16,0.97
232,"reveal",3,"5L",38,0.87
232,"say",8,"16H",17,0.17
232,"announce",10,"12L",28,0.15
232,"think",7,"15L",7,0.01
232,"see",19,"7H",24,0.98
232,"be right",6,"13L",26,0.01
232,"hear",16,"14H",22,0.87
232,"confess",20,"2H",25,0.85
233,"discover",14,"12H",2,0.89
233,"say",8,"2L",10,0
233,"announce",10,"14L",14,0
233,"hear",16,"19L",4,0
233,"know",11,"15L",7,0.94
233,"suggest",17,"3L",9,0
233,"confess",20,"16L",31,0.04
233,"see",19,"11L",11,0.95
233,"admit",13,"17H",21,1
233,"prove",2,"20L",27,0
233,"inform",12,"5H",20,0.9
233,"reveal",3,"10L",36,0.25
233,"pretend",15,"4H",40,0
233,"be right",6,"1H",13,1
233,"confirm",4,"8H",1,0.21
233,"demonstrate",18,"18L",32,0.38
233,"establish",1,"6H",5,0.36
233,"be annoyed",9,"13H",8,1
233,"think",7,"7H",24,0
233,"acknowledge",5,"9H",35,0.81
234,"discover",14,"19L",4,0
234,"acknowledge",5,"6H",5,0.78
234,"demonstrate",18,"5L",38,0.51
234,"confess",20,"9L",16,0.03
234,"see",19,"20H",3,0.98
234,"be annoyed",9,"14L",14,0.99
234,"announce",10,"10L",36,0.92
234,"pretend",15,"3L",9,0.28
234,"hear",16,"2H",25,0.93
234,"say",8,"12H",2,0.01
234,"establish",1,"4H",40,0.06
234,"confirm",4,"7L",19,0
234,"admit",13,"13H",8,0.72
234,"suggest",17,"18H",6,0.01
234,"inform",12,"15L",7,0.11
234,"know",11,"11H",29,0.92
234,"think",7,"17L",15,0.02
234,"be right",6,"8H",1,0.02
234,"prove",2,"1L",37,0.03
234,"reveal",3,"16H",17,0.95
235,"be right",6,"16H",17,0.05
235,"inform",12,"10H",18,0.95
235,"suggest",17,"17L",15,0.48
235,"think",7,"4L",12,0.12
235,"know",11,"18L",32,0.94
235,"prove",2,"6L",30,0.06
235,"discover",14,"8H",1,0.97
235,"confirm",4,"2L",10,0.11
235,"acknowledge",5,"5H",20,0.96
235,"demonstrate",18,"7L",19,0.19
235,"announce",10,"15L",7,0.11
235,"reveal",3,"12H",2,0.69
235,"hear",16,"20L",27,0.32
235,"confess",20,"14H",22,0.86
235,"establish",1,"3H",33,0.37
235,"admit",13,"1H",13,0.67
235,"see",19,"9H",35,0.51
235,"say",8,"11H",29,0.19
235,"pretend",15,"13L",26,0.11
235,"be annoyed",9,"19L",4,0.98
236,"pretend",15,"18L",32,0.07
236,"hear",16,"4H",40,0.2
236,"admit",13,"9H",35,0.36
236,"reveal",3,"12H",2,0.24
236,"prove",2,"7H",24,0.06
236,"inform",12,"5H",20,0.18
236,"acknowledge",5,"3H",33,0.19
236,"think",7,"16L",31,0.03
236,"be annoyed",9,"10H",18,0.27
236,"announce",10,"20L",27,0.04
236,"see",19,"2L",10,0.04
236,"be right",6,"8L",23,0.03
236,"suggest",17,"15H",34,0.16
236,"confess",20,"1L",37,0.04
236,"establish",1,"13L",26,0.04
236,"know",11,"19H",39,0.3
236,"demonstrate",18,"11H",29,0.11
236,"say",8,"6L",30,0.01
236,"confirm",4,"14L",14,0.06
236,"discover",14,"17L",15,0.03
237,"discover",14,"9L",16,0.88
237,"acknowledge",5,"8L",23,0.85
237,"say",8,"3L",9,0.1
237,"confirm",4,"4H",40,0.9
237,"announce",10,"15L",7,0.04
237,"be right",6,"14H",22,0.64
237,"be annoyed",9,"11H",29,0.99
237,"admit",13,"10L",36,0.9
237,"prove",2,"2H",25,0.2
237,"reveal",3,"18H",6,0.56
237,"pretend",15,"6H",5,0.05
237,"confess",20,"19L",4,0.22
237,"see",19,"12H",2,0.99
237,"inform",12,"17H",21,0.96
237,"demonstrate",18,"5L",38,0.41
237,"think",7,"16L",31,0.2
237,"establish",1,"13L",26,0.23
237,"know",11,"20H",3,0.96
237,"hear",16,"7H",24,0.71
237,"suggest",17,"1L",37,0.04
238,"establish",1,"9L",16,0
238,"admit",13,"19L",4,0.14
238,"announce",10,"3H",33,0.56
238,"pretend",15,"12H",2,0
238,"see",19,"5L",38,1
238,"think",7,"18H",6,0.15
238,"hear",16,"17H",21,0.91
238,"reveal",3,"2L",10,0.48
238,"confess",20,"16L",31,0.62
238,"prove",2,"7L",19,0.28
238,"be right",6,"20L",27,0.61
238,"inform",12,"8H",1,0.92
238,"be annoyed",9,"15H",34,1
238,"suggest",17,"4L",12,0.25
238,"discover",14,"1H",13,0.68
238,"confirm",4,"13H",8,0.32
238,"demonstrate",18,"10L",36,0.68
238,"say",8,"14L",14,0.29
238,"acknowledge",5,"6H",5,0.84
238,"know",11,"11H",29,1
239,"say",8,"7H",24,0.07
239,"know",11,"12H",2,0.51
239,"suggest",17,"3H",33,0.79
239,"think",7,"20L",27,0.1
239,"announce",10,"11L",11,0.04
239,"inform",12,"5L",38,0.02
239,"be right",6,"14L",14,0.01
239,"establish",1,"13L",26,0.02
239,"admit",13,"4H",40,0.43
239,"be annoyed",9,"19L",4,0.17
239,"pretend",15,"2L",10,0
239,"confirm",4,"9L",16,0.11
239,"reveal",3,"8L",23,0.23
239,"prove",2,"18H",6,0.57
239,"see",19,"16H",17,0.15
239,"acknowledge",5,"10H",18,0.56
239,"demonstrate",18,"6H",5,0.03
239,"discover",14,"15H",34,0.57
239,"hear",16,"17L",15,0
239,"confess",20,"1H",13,0.78
240,"see",19,"17L",15,0.02
240,"suggest",17,"9H",35,0.03
240,"reveal",3,"16L",31,0.03
240,"say",8,"15H",34,0.03
240,"confirm",4,"19H",39,0.42
240,"prove",2,"6L",30,0.01
240,"establish",1,"7L",19,0.01
240,"pretend",15,"13H",8,0.03
240,"inform",12,"11H",29,0.27
240,"confess",20,"2L",10,0.02
240,"admit",13,"3H",33,0.03
240,"acknowledge",5,"18L",32,0.03
240,"know",11,"14L",14,0.05
240,"be right",6,"20H",3,0.21
240,"hear",16,"5L",38,0.08
240,"be annoyed",9,"4L",12,0.02
240,"think",7,"1H",13,0.43
240,"announce",10,"10L",36,0.01
240,"discover",14,"12H",2,0.01
240,"demonstrate",18,"8H",1,0.05
241,"pretend",15,"16L",31,0
241,"suggest",17,"8H",1,0.25
241,"establish",1,"7H",24,0
241,"demonstrate",18,"12H",2,0.3
241,"be annoyed",9,"9H",35,0.94
241,"acknowledge",5,"17L",15,0.94
241,"inform",12,"13L",26,0.86
241,"prove",2,"14H",22,0.34
241,"be right",6,"6H",5,0.93
241,"confirm",4,"18L",32,0.17
241,"confess",20,"3H",33,0.76
241,"discover",14,"2H",25,0.73
241,"know",11,"15L",7,0.91
241,"say",8,"1L",37,0.1
241,"announce",10,"4L",12,0.27
241,"hear",16,"10H",18,0.77
241,"admit",13,"20L",27,0.21
241,"think",7,"5H",20,0.35
241,"see",19,"19L",4,0.81
241,"reveal",3,"11L",11,0.82
242,"pretend",15,"17L",15,0
242,"reveal",3,"14L",14,0.12
242,"demonstrate",18,"10H",18,0.05
242,"hear",16,"2L",10,0.08
242,"confirm",4,"1H",13,0.43
242,"see",19,"8L",23,0.48
242,"prove",2,"6L",30,0.01
242,"inform",12,"15H",34,0.29
242,"confess",20,"16H",17,0.35
242,"announce",10,"4H",40,0.17
242,"suggest",17,"13H",8,0.32
242,"think",7,"7H",24,0
242,"acknowledge",5,"5H",20,0.21
242,"know",11,"3H",33,0.14
242,"say",8,"12L",28,0.24
242,"be right",6,"19L",4,0.16
242,"admit",13,"9L",16,0.14
242,"discover",14,"18L",32,0.03
242,"be annoyed",9,"11L",11,1
242,"establish",1,"20H",3,0.73
243,"announce",10,"2L",10,0.21
243,"say",8,"17L",15,0.07
243,"see",19,"3L",9,0.65
243,"be right",6,"13H",8,0.82
243,"reveal",3,"7H",24,0.13
243,"pretend",15,"8H",1,0.45
243,"prove",2,"4L",12,0.06
243,"know",11,"6H",5,0.38
243,"acknowledge",5,"10L",36,0.18
243,"discover",14,"5L",38,0.22
243,"be annoyed",9,"1L",37,0.03
243,"admit",13,"16L",31,0.62
243,"think",7,"9H",35,0.65
243,"confirm",4,"12H",2,0.54
243,"inform",12,"11H",29,0.55
243,"suggest",17,"19H",39,0.92
243,"establish",1,"20L",27,0.19
243,"confess",20,"14H",22,0.47
243,"demonstrate",18,"15L",7,0.34
243,"hear",16,"18H",6,0.43
244,"confess",20,"11L",11,0
244,"announce",10,"13H",8,0
244,"know",11,"20L",27,0
244,"admit",13,"1H",13,0.72
244,"be right",6,"4H",40,0.1
244,"pretend",15,"15L",7,0.11
244,"demonstrate",18,"6H",5,0
244,"reveal",3,"3H",33,0.1
244,"say",8,"16L",31,0.07
244,"acknowledge",5,"7H",24,0.01
244,"prove",2,"19L",4,0.03
244,"inform",12,"17L",15,0.02
244,"suggest",17,"12H",2,0
244,"hear",16,"9L",16,0
244,"be annoyed",9,"2H",25,1
244,"establish",1,"14L",14,0.01
244,"confirm",4,"18L",32,0.12
244,"see",19,"10L",36,0.13
244,"think",7,"5H",20,0.03
244,"discover",14,"8H",1,0.04
245,"establish",1,"20H",3,0
245,"pretend",15,"7H",24,0
245,"admit",13,"16H",17,0.78
245,"prove",2,"8L",23,0.49
245,"demonstrate",18,"19H",39,0.5
245,"confirm",4,"5L",38,0
245,"be annoyed",9,"18H",6,1
245,"say",8,"1H",13,0.13
245,"hear",16,"3L",9,1
245,"confess",20,"6L",30,0.24
245,"know",11,"12L",28,1
245,"reveal",3,"15L",7,0
245,"think",7,"9L",16,0
245,"acknowledge",5,"10H",18,1
245,"be right",6,"11L",11,0
245,"announce",10,"17H",21,0.54
245,"inform",12,"14H",22,1
245,"discover",14,"4L",12,0.89
245,"suggest",17,"2L",10,0
245,"see",19,"13H",8,1
246,"think",7,"10L",36,0
246,"say",8,"3H",33,0.59
246,"see",19,"9L",16,1
246,"be annoyed",9,"8H",1,1
246,"acknowledge",5,"7H",24,1
246,"hear",16,"20L",27,1
246,"admit",13,"12H",2,1
246,"establish",1,"17H",21,0.23
246,"know",11,"11L",11,0.98
246,"announce",10,"16H",17,1
246,"inform",12,"13L",26,1
246,"prove",2,"15L",7,0.25
246,"demonstrate",18,"5L",38,0.51
246,"discover",14,"1L",37,1
246,"suggest",17,"18H",6,0.1
246,"pretend",15,"2H",25,0.09
246,"reveal",3,"14L",14,1
246,"confirm",4,"4H",40,0.22
246,"be right",6,"6L",30,0.07
246,"confess",20,"19H",39,0.06
247,"inform",12,"4L",12,0.35
247,"hear",16,"13L",26,0.57
247,"confirm",4,"5H",20,0
247,"think",7,"19L",4,0
247,"know",11,"9H",35,1
247,"see",19,"6H",5,1
247,"admit",13,"11L",11,0.91
247,"announce",10,"17L",15,0.49
247,"demonstrate",18,"3L",9,0
247,"be annoyed",9,"16H",17,0.98
247,"reveal",3,"7H",24,0.51
247,"establish",1,"8L",23,0.28
247,"say",8,"18L",32,0
247,"pretend",15,"10L",36,0
247,"confess",20,"12L",28,0.35
247,"prove",2,"20H",3,0
247,"discover",14,"1H",13,1
247,"be right",6,"14H",22,0.03
247,"acknowledge",5,"15H",34,0.68
247,"suggest",17,"2H",25,0
248,"confess",20,"6H",5,0.02
248,"know",11,"18H",6,0.05
248,"inform",12,"3L",9,0.07
248,"pretend",15,"9L",16,0.04
248,"demonstrate",18,"10H",18,0.81
248,"discover",14,"4L",12,0.02
248,"be annoyed",9,"13L",26,0.02
248,"establish",1,"12L",28,0
248,"be right",6,"16H",17,0.14
248,"confirm",4,"5L",38,0.1
248,"suggest",17,"11L",11,0.03
248,"reveal",3,"17H",21,0.14
248,"say",8,"15L",7,0.09
248,"announce",10,"20H",3,0.12
248,"see",19,"14H",22,0.08
248,"hear",16,"8H",1,0.13
248,"think",7,"19L",4,0.05
248,"prove",2,"2L",10,0.04
248,"admit",13,"1H",13,0.81
248,"acknowledge",5,"7H",24,0.02
249,"discover",14,"17L",15,0.13
249,"demonstrate",18,"7H",24,0.11
249,"think",7,"19L",4,0.2
249,"confess",20,"2L",10,0.06
249,"prove",2,"11H",29,0.51
249,"admit",13,"4L",12,0.14
249,"pretend",15,"20H",3,0.7
249,"announce",10,"13L",26,0.26
249,"suggest",17,"6H",5,0.53
249,"establish",1,"16H",17,0.73
249,"be annoyed",9,"5L",38,0.39
249,"acknowledge",5,"10H",18,0.67
249,"reveal",3,"1H",13,0.82
249,"confirm",4,"18L",32,0.09
249,"see",19,"14H",22,0.7
249,"inform",12,"15L",7,0.18
249,"say",8,"8L",23,0.34
249,"hear",16,"9H",35,0.82
249,"know",11,"12H",2,0.73
249,"be right",6,"3L",9,0.47
250,"suggest",17,"20H",3,0.84
250,"demonstrate",18,"17L",15,0.31
250,"inform",12,"13L",26,0.28
250,"announce",10,"19H",39,0.91
250,"admit",13,"7H",24,0.03
250,"see",19,"4L",12,0.24
250,"hear",16,"11L",11,0.61
250,"reveal",3,"16H",17,0.68
250,"discover",14,"15H",34,0.9
250,"say",8,"1L",37,0.19
250,"confirm",4,"8L",23,0.27
250,"prove",2,"5L",38,0.11
250,"be right",6,"10L",36,0.5
250,"know",11,"6H",5,0.82
250,"establish",1,"2L",10,0.21
250,"acknowledge",5,"18H",6,0.81
250,"pretend",15,"3H",33,0.51
250,"think",7,"9L",16,0.51
250,"be annoyed",9,"12H",2,0.99
250,"confess",20,"14H",22,0.72
251,"discover",14,"4H",40,0.17
251,"know",11,"11L",11,0.1
251,"confess",20,"5L",38,0.25
251,"suggest",17,"3H",33,0.1
251,"confirm",4,"13L",26,0.05
251,"announce",10,"14H",22,0.1
251,"see",19,"18L",32,0.88
251,"be right",6,"2H",25,0.09
251,"establish",1,"8H",1,0.07
251,"acknowledge",5,"1L",37,0.06
251,"reveal",3,"20H",3,0.8
251,"say",8,"10H",18,0.07
251,"be annoyed",9,"12H",2,0.87
251,"pretend",15,"19L",4,0.04
251,"admit",13,"17L",15,0.02
251,"think",7,"7L",19,0.04
251,"inform",12,"15L",7,0.03
251,"prove",2,"6L",30,0
251,"hear",16,"16H",17,0.98
251,"demonstrate",18,"9H",35,0.05
252,"be right",6,"3L",9,0.04
252,"know",11,"10L",36,0.88
252,"hear",16,"7L",19,0.94
252,"establish",1,"14H",22,0.05
252,"see",19,"2H",25,0.97
252,"demonstrate",18,"6H",5,0.5
252,"acknowledge",5,"1L",37,0.88
252,"think",7,"8H",1,0.05
252,"be annoyed",9,"11H",29,0.93
252,"announce",10,"13L",26,0.72
252,"say",8,"18H",6,0.06
252,"admit",13,"19H",39,0.85
252,"pretend",15,"4L",12,0.07
252,"reveal",3,"9H",35,0.95
252,"discover",14,"17H",21,0.96
252,"prove",2,"20L",27,0.94
252,"confess",20,"15L",7,0.91
252,"confirm",4,"16L",31,0.95
252,"inform",12,"12L",28,0.95
252,"suggest",17,"5H",20,0.03
253,"establish",1,"19H",39,0.26
253,"admit",13,"12H",2,0.04
253,"announce",10,"10H",18,0.16
253,"inform",12,"11L",11,0.87
253,"be annoyed",9,"17L",15,0.03
253,"see",19,"5L",38,0.21
253,"suggest",17,"6H",5,0.13
253,"say",8,"7H",24,0.01
253,"pretend",15,"15L",7,0
253,"confess",20,"4H",40,0.27
253,"be right",6,"14L",14,0.01
253,"know",11,"16L",31,0.01
253,"think",7,"3H",33,0.22
253,"acknowledge",5,"20L",27,0.01
253,"discover",14,"8H",1,0.08
253,"hear",16,"9H",35,0.12
253,"reveal",3,"2L",10,0
253,"confirm",4,"18L",32,0.01
253,"prove",2,"1H",13,0.92
253,"demonstrate",18,"13L",26,0
254,"prove",2,"4L",12,0
254,"pretend",15,"10L",36,0
254,"establish",1,"16L",31,0.43
254,"see",19,"17H",21,1
254,"be annoyed",9,"5H",20,1
254,"demonstrate",18,"19H",39,0
254,"reveal",3,"12H",2,0.77
254,"know",11,"20L",27,1
254,"inform",12,"9L",16,1
254,"confess",20,"18L",32,0.5
254,"acknowledge",5,"15H",34,1
254,"confirm",4,"6L",30,0.69
254,"discover",14,"13L",26,0.82
254,"be right",6,"7H",24,0.28
254,"hear",16,"3L",9,1
254,"say",8,"1H",13,0
254,"announce",10,"8H",1,0.66
254,"suggest",17,"11L",11,0.28
254,"admit",13,"2H",25,0.51
254,"think",7,"14H",22,0.22
255,"think",7,"14H",22,0.33
255,"see",19,"12H",2,0.79
255,"demonstrate",18,"15L",7,0.18
255,"say",8,"1L",37,0.18
255,"establish",1,"18L",32,0.19
255,"be right",6,"17L",15,0.21
255,"reveal",3,"3H",33,0.48
255,"inform",12,"4H",40,0.98
255,"hear",16,"6H",5,0.73
255,"discover",14,"7H",24,0.59
255,"announce",10,"20H",3,0.89
255,"suggest",17,"5L",38,0.1
255,"admit",13,"9H",35,0.51
255,"know",11,"16L",31,0.13
255,"be annoyed",9,"19H",39,0.94
255,"confess",20,"8H",1,0.49
255,"acknowledge",5,"2L",10,0.08
255,"pretend",15,"11L",11,0.02
255,"confirm",4,"10L",36,0.16
255,"prove",2,"13L",26,0.1
256,"reveal",3,"14H",22,0.22
256,"suggest",17,"13H",8,0.65
256,"acknowledge",5,"5H",20,1
256,"confess",20,"8L",23,0.3
256,"inform",12,"16H",17,1
256,"establish",1,"9L",16,0.23
256,"prove",2,"11L",11,0.14
256,"hear",16,"4L",12,0.23
256,"think",7,"3H",33,0.65
256,"be annoyed",9,"19H",39,0.81
256,"know",11,"7H",24,0.75
256,"announce",10,"17L",15,0
256,"say",8,"6H",5,0.5
256,"see",19,"18H",6,0.28
256,"discover",14,"2L",10,0.2
256,"demonstrate",18,"1L",37,0.05
256,"confirm",4,"12L",28,0
256,"pretend",15,"20L",27,0
256,"be right",6,"15L",7,0.14
256,"admit",13,"10H",18,0.71
257,"suggest",17,"13L",26,0
257,"confess",20,"12L",28,0.11
257,"know",11,"7H",24,0
257,"think",7,"17H",21,0.87
257,"demonstrate",18,"18L",32,0.11
257,"see",19,"15H",34,1
257,"announce",10,"1L",37,0.9
257,"be right",6,"5H",20,0
257,"inform",12,"4L",12,0.92
257,"establish",1,"9L",16,0.1
257,"pretend",15,"16H",17,0
257,"prove",2,"20H",3,0.63
257,"discover",14,"6L",30,0.81
257,"confirm",4,"10L",36,0.09
257,"reveal",3,"14L",14,0.63
257,"admit",13,"11H",29,0.78
257,"acknowledge",5,"3H",33,0.68
257,"say",8,"8H",1,0.12
257,"hear",16,"19H",39,0.96
257,"be annoyed",9,"2L",10,0.11
258,"say",8,"5H",20,0.04
258,"discover",14,"11L",11,0.9
258,"admit",13,"2L",10,0.05
258,"think",7,"9L",16,0.03
258,"know",11,"14H",22,0.93
258,"prove",2,"12H",2,0.07
258,"confirm",4,"13L",26,0.07
258,"see",19,"6L",30,0.81
258,"establish",1,"10L",36,0.6
258,"hear",16,"16H",17,0.98
258,"inform",12,"4H",40,0.98
258,"suggest",17,"19H",39,0.04
258,"acknowledge",5,"18L",32,0.62
258,"reveal",3,"3L",9,0.04
258,"confess",20,"20H",3,0.79
258,"announce",10,"8L",23,0.71
258,"be annoyed",9,"17L",15,0.69
258,"pretend",15,"1H",13,0.05
258,"demonstrate",18,"15H",34,0.75
258,"be right",6,"7H",24,0.22
259,"acknowledge",5,"10H",18,0.94
259,"reveal",3,"15L",7,0.07
259,"be right",6,"12L",28,0.03
259,"admit",13,"20H",3,1
259,"announce",10,"18H",6,0.82
259,"confirm",4,"1H",13,0.92
259,"discover",14,"9L",16,0.38
259,"know",11,"7H",24,0.55
259,"say",8,"8H",1,0.71
259,"establish",1,"17H",21,0.81
259,"inform",12,"11L",11,0.04
259,"demonstrate",18,"4L",12,0.11
259,"prove",2,"6H",5,0.69
259,"confess",20,"16L",31,0.18
259,"see",19,"19L",4,0.02
259,"suggest",17,"14L",14,0
259,"be annoyed",9,"2H",25,0.82
259,"pretend",15,"3H",33,0.88
259,"think",7,"5L",38,0.52
259,"hear",16,"13L",26,0
260,"suggest",17,"9H",35,0.99
260,"discover",14,"17L",15,0.01
260,"acknowledge",5,"2H",25,0.98
260,"demonstrate",18,"15H",34,0.99
260,"be right",6,"12H",2,0.01
260,"prove",2,"5H",20,0.99
260,"reveal",3,"1L",37,0
260,"confess",20,"4H",40,0.99
260,"confirm",4,"19L",4,0.03
260,"hear",16,"11L",11,0.02
260,"think",7,"14L",14,0.01
260,"know",11,"6L",30,0
260,"say",8,"18L",32,0
260,"see",19,"20H",3,1
260,"pretend",15,"10L",36,0
260,"admit",13,"16L",31,0
260,"establish",1,"7L",19,0
260,"announce",10,"13H",8,1
260,"inform",12,"3H",33,1
260,"be annoyed",9,"8H",1,0
261,"demonstrate",18,"5H",20,0.23
261,"know",11,"14H",22,0.73
261,"say",8,"8L",23,0.3
261,"confirm",4,"9H",35,0.16
261,"admit",13,"7H",24,0.8
261,"be annoyed",9,"16L",31,0.96
261,"pretend",15,"3H",33,0.04
261,"suggest",17,"10L",36,0.24
261,"be right",6,"19H",39,0.64
261,"think",7,"18L",32,0.15
261,"prove",2,"2L",10,0.64
261,"establish",1,"13H",8,0.64
261,"reveal",3,"6L",30,0.82
261,"acknowledge",5,"17L",15,0.88
261,"hear",16,"20H",3,0.75
261,"discover",14,"11H",29,0.94
261,"confess",20,"1L",37,0.79
261,"inform",12,"15L",7,0.96
261,"announce",10,"4L",12,0.9
261,"see",19,"12H",2,0.97
262,"announce",10,"10H",18,0.03
262,"prove",2,"1L",37,0
262,"reveal",3,"3H",33,0
262,"be annoyed",9,"19L",4,1
262,"establish",1,"17L",15,0
262,"confess",20,"15H",34,0.23
262,"demonstrate",18,"2H",25,0.15
262,"suggest",17,"4L",12,0
262,"admit",13,"12H",2,0.09
262,"know",11,"13L",26,1
262,"be right",6,"9L",16,0.04
262,"hear",16,"8H",1,1
262,"inform",12,"18H",6,0.45
262,"discover",14,"5L",38,1
262,"think",7,"14H",22,0.09
262,"acknowledge",5,"6L",30,0.17
262,"confirm",4,"11H",29,0.57
262,"say",8,"20L",27,0
262,"see",19,"7H",24,1
262,"pretend",15,"16L",31,0
263,"admit",13,"20L",27,0.17
263,"reveal",3,"11L",11,0.55
263,"be right",6,"18L",32,0.01
263,"pretend",15,"12H",2,0.05
263,"hear",16,"3H",33,0.68
263,"inform",12,"14L",14,0.57
263,"confess",20,"13H",8,0.16
263,"confirm",4,"5H",20,0.2
263,"discover",14,"10L",36,0.28
263,"establish",1,"16L",31,0.07
263,"demonstrate",18,"1L",37,0.03
263,"announce",10,"7H",24,0.1
263,"say",8,"9H",35,0.06
263,"acknowledge",5,"19L",4,0.37
263,"prove",2,"17H",21,0.64
263,"see",19,"2L",10,0.16
263,"think",7,"6L",30,0.07
263,"be annoyed",9,"4H",40,0.81
263,"know",11,"8H",1,0.83
263,"suggest",17,"15H",34,0.21
264,"pretend",15,"9H",35,0.05
264,"discover",14,"19H",39,0.05
264,"hear",16,"16L",31,0.07
264,"know",11,"17L",15,0.16
264,"establish",1,"11L",11,0.15
264,"confirm",4,"10H",18,0.12
264,"reveal",3,"12H",2,0.05
264,"see",19,"1L",37,0.04
264,"acknowledge",5,"6H",5,0.05
264,"be annoyed",9,"15H",34,0.35
264,"think",7,"4H",40,0.17
264,"say",8,"5H",20,0.06
264,"suggest",17,"13L",26,0.06
264,"demonstrate",18,"2H",25,0.13
264,"prove",2,"8L",23,0.29
264,"confess",20,"7L",19,0.14
264,"admit",13,"14L",14,0.47
264,"inform",12,"3L",9,0.06
264,"announce",10,"20H",3,0.26
264,"be right",6,"18L",32,0.05
265,"see",19,"14L",14,0.04
265,"say",8,"19H",39,0.46
265,"reveal",3,"13L",26,0.11
265,"admit",13,"18H",6,0.47
265,"establish",1,"6H",5,0.16
265,"hear",16,"3L",9,0.08
265,"inform",12,"7H",24,0.01
265,"be annoyed",9,"15H",34,0.78
265,"think",7,"12H",2,0.07
265,"know",11,"16L",31,0.03
265,"prove",2,"11L",11,0.06
265,"demonstrate",18,"5H",20,0.24
265,"acknowledge",5,"10L",36,0.25
265,"confess",20,"20L",27,0.45
265,"confirm",4,"9L",16,0.01
265,"discover",14,"17H",21,0.62
265,"be right",6,"8L",23,0.01
265,"announce",10,"2L",10,0
265,"suggest",17,"1H",13,0.83
265,"pretend",15,"4H",40,0.19
266,"acknowledge",5,"14L",14,0.07
266,"see",19,"12L",28,0.08
266,"inform",12,"10H",18,0.86
266,"discover",14,"18H",6,0.7
266,"confess",20,"17H",21,0.51
266,"be right",6,"3H",33,0.09
266,"think",7,"8L",23,0.08
266,"demonstrate",18,"6H",5,0.28
266,"prove",2,"5L",38,0.12
266,"know",11,"20H",3,0.94
266,"establish",1,"2H",25,0.5
266,"suggest",17,"7H",24,0.06
266,"be annoyed",9,"9L",16,0.11
266,"announce",10,"19L",4,0.07
266,"hear",16,"13L",26,0.23
266,"say",8,"16L",31,0.31
266,"confirm",4,"1L",37,0
266,"admit",13,"4H",40,0.74
266,"pretend",15,"15L",7,0.16
266,"reveal",3,"11H",29,0.51
267,"pretend",15,"6L",30,0
267,"prove",2,"1H",13,1
267,"confirm",4,"5L",38,0
267,"acknowledge",5,"17L",15,0
267,"be annoyed",9,"18L",32,1
267,"suggest",17,"8H",1,0.01
267,"inform",12,"15L",7,0
267,"think",7,"16H",17,0
267,"discover",14,"20H",3,1
267,"hear",16,"3L",9,0
267,"confess",20,"4H",40,1
267,"be right",6,"19L",4,0
267,"say",8,"13L",26,0
267,"establish",1,"12L",28,0
267,"admit",13,"7H",24,1
267,"see",19,"9L",16,0
267,"reveal",3,"10H",18,1
267,"announce",10,"2H",25,1
267,"know",11,"11H",29,1
267,"demonstrate",18,"14H",22,1
268,"know",11,"20L",27,0.01
268,"establish",1,"6H",5,0.08
268,"suggest",17,"1L",37,0.02
268,"be annoyed",9,"15H",34,0.51
268,"confirm",4,"3H",33,0.02
268,"discover",14,"17L",15,0.01
268,"announce",10,"7L",19,0.01
268,"admit",13,"11L",11,0.3
268,"inform",12,"19H",39,0.72
268,"say",8,"5L",38,0.05
268,"acknowledge",5,"9H",35,0.72
268,"confess",20,"16H",17,0.91
268,"reveal",3,"8H",1,0.97
268,"pretend",15,"2H",25,0.08
268,"prove",2,"18L",32,0.07
268,"hear",16,"13L",26,0.85
268,"think",7,"14H",22,0.18
268,"demonstrate",18,"12L",28,0.03
268,"be right",6,"4L",12,0.04
268,"see",19,"10H",18,0.91
269,"acknowledge",5,"3H",33,1
269,"pretend",15,"17H",21,0.04
269,"hear",16,"1L",37,0.97
269,"prove",2,"10H",18,0.14
269,"be annoyed",9,"11H",29,0.97
269,"know",11,"18H",6,0.96
269,"admit",13,"9L",16,0.17
269,"see",19,"20L",27,0.96
269,"inform",12,"13L",26,0.04
269,"establish",1,"15L",7,0.82
269,"be right",6,"5L",38,0.17
269,"confess",20,"4H",40,0.08
269,"discover",14,"12L",28,0.82
269,"reveal",3,"6L",30,0.92
269,"think",7,"16L",31,0.02
269,"announce",10,"8H",1,0.95
269,"confirm",4,"7H",24,0.09
269,"suggest",17,"14L",14,0.03
269,"demonstrate",18,"19H",39,0.93
269,"say",8,"2H",25,0.02
270,"announce",10,"8H",1,0.02
270,"discover",14,"20L",27,0.97
270,"be right",6,"10H",18,0.74
